id,lat,lng
70715.0,19.42847,-99.12765999999999
161342.0,21.033601493244863,-89.64013539254665
251416.0,19.4746093,-99.18892069999998
111327.0,19.481804800000006,-99.1515008
4501.0,19.5795898,-99.0477727
165119.0,19.3623536,-99.192584
245705.0,19.3098733,-99.225861666667
233667.0,20.72222,-100.45971999999999
20280.0,19.53124,-96.91589
69738.0,19.43471,-99.20091
202164.0,19.5226209,-99.17561239999998
4545.0,19.47417,-103.70444
279001.0,18.384472,-66.033591
141799.0,19.700779999999998,-101.18443
131492.0,19.3727,-99.1564
155408.0,19.427,-99.257
143050.0,20.591146,-100.3728388
299920.0,20.7236297,-103.37544220000001
115183.0,19.331916,-103.599455
225958.0,28.601730600000003,-106.12662899999998
227708.0,37.58333,14.433329999999998
20370.0,19.3206686,-99.1486941
281879.0,20.5288049,-103.48026119999996
122483.0,28.635279999999998,-106.08888999999999
170.0,19.4088139,-99.1686958
147123.0,21.0328183,-89.60871199999997
205005.0,19.42847,-99.12765999999999
194159.0,20.70248896253832,-103.34311590873722
227408.0,28.33333,-105.4
32753.0,28.396778,-106.860427
58007.0,19.42640836047124,-99.25769805908205
178133.0,20.47421,-103.44654
167542.0,20.6709223,-103.43134703333
172742.0,19.42847,-99.12765999999999
250542.0,19.557796724119953,-99.20861430580449
208484.0,28.70687852077793,-106.15346300490715
9893.0,25.50301695169189,-100.19304737448692
19526.0,19.27781,-99.204932
92435.0,19.3727,-99.1564
157491.0,20.6664608,-103.39770250000001
258047.0,20.523298513246665,-100.43312021500242
217561.0,25.7087523,-100.2298056
139515.0,19.3362533,-99.3106585
260421.0,19.42847,-99.12765999999999
282918.0,19.4968265537,-99.1505447397
72875.0,20.72356,-103.38479
266105.0,19.318311836549753,-99.22731399536131
268973.0,18.0003064,-93.3544483
22276.0,24.09579289422548,-110.3104378299031
213034.0,20.97537,-89.61695999999998
93795.0,20.967075899999998,-89.6237402
291725.0,19.410133,-99.17383439999998
288975.0,19.42847,-99.12765999999999
154239.0,19.367095199999998,-99.18142979999999
26168.0,19.2786014,-99.18132609999998
63484.0,19.3245,-99.0882
289415.0,19.381666,-99.172682
191063.0,19.05,-98.3
150010.0,19.3896555,-99.1558942
4421.0,20.758930907900034,-103.43183506093749
88928.0,19.4403009764652,-99.17633560845944
116423.0,21.02269467733135,-89.58280741717783
124699.0,20.73379272846871,-103.35391356997525
261326.0,19.337345261338587,-99.22546863555908
88457.0,19.42847,-99.12765999999999
42950.0,25.42321,-101.0053
13696.0,19.22092326647799,-103.71814727783205
219375.0,19.35738,-99.0671
269691.0,19.2986694,-99.1164512
96329.0,19.44506,-99.14612
201173.0,19.067946600000006,-98.2793419
99212.0,19.3737188,-97.6224093
39836.0,20.59310840385714,-100.403870344162
12510.0,19.3903157,-99.1488013
216150.0,21.004252918699997,-89.63409571049999
261333.0,21.135806157566524,-86.87529099639505
297052.0,20.712159693453525,-103.40928983681806
82795.0,20.6633639,-100.44579279999999
138377.0,19.48698,-99.18594
62521.0,20.7357729,-103.4394801
237818.0,19.42847,-99.12765999999999
152292.0,19.55571297494611,-96.90198227075192
11879.0,19.0388172,-98.2465896
64742.0,19.05,-98.3
31955.0,19.4751873,-99.17501849999996
253803.0,22.149820000000002,-100.97916
78453.0,20.7193582629209,-103.46063125692137
2130.0,20.642354606552104,-103.25411740537106
84978.0,25.740525,-100.2933177
169196.0,21.02605156903969,-89.647015209198
139589.0,25.773507,-100.233257
71708.0,22.772355,-102.58138
64658.0,20.6275,-87.08111
53635.0,20.967075899999998,-89.6237402
55713.0,19.342983066667,-99.142520066667
280443.0,18.9174714,-99.2109284
33145.0,40.059049,-0.829174
279183.0,19.4741601,-99.12390299999998
261220.0,19.296421733333002,-99.669796166667
83002.0,21.139288021581685,-86.88509283149106
97013.0,19.326296016204775,-99.2136339313995
188359.0,20.590467,-100.369003
194676.0,19.5789029,-99.2332213
153590.0,19.42847,-99.12765999999999
63553.0,19.5334142,-99.74583330000002
270260.0,19.368609,-99.117879
231223.0,19.42847,-99.12765999999999
201234.0,19.25,-99.16667
219448.0,19.380495733457,-99.170995279484
154538.0,19.310504966667,-99.124341766667
68859.0,20.6587538,-101.3706412
246608.0,19.367852300000006,-99.1634895
41595.0,19.4768167,-99.18870770000001
201732.0,16.873091,-99.891741
3539.0,19.368857,-99.2930226
206114.0,19.4542557,-99.0708131
184600.0,20.654,-100.342
284830.0,19.358030600000006,-99.28862690000001
26302.0,20.72356,-103.38479
186896.0,20.5973849,-103.4179456
163648.0,19.42847,-99.12765999999999
81040.0,20.6018916,-100.3604153
91293.0,20.97537,-89.61695999999998
223123.0,20.66976391479989,-105.25428067486878
47090.0,19.6737236,-101.19465509999998
297202.0,20.595834,-100.356442
37250.0,-17.774663,-63.166237
239086.0,25.42533,-100.15205
63985.0,19.47851,-99.23963
125932.0,19.33424,-99.01475
22139.0,19.43471,-99.20091
84845.0,26.363709000000004,-80.09846800000003
109465.0,19.388874800000004,-99.25609020000002
88364.0,19.42847,-99.12765999999999
249718.0,19.49016,-99.10978
76423.0,16.84460891932434,-99.84634423242822
156197.0,19.2825291,-99.5210897
79501.0,19.46145,-99.18493
226196.0,19.2636793,-99.1718181
106936.0,31.6504452,-106.4256831
203175.0,22.1654148,-101.01883029999999
224663.0,22.1738218,-100.9791677
68933.0,20.65347008737828,-100.34625392374572
186414.0,19.06406,-98.30351999999999
272167.0,18.89419931721357,-99.16658112324215
246704.0,19.4833,-99.2
273624.0,21.8814179,-102.30975809999998
227196.0,20.6349522,-103.4217925
272103.0,16.758578,-99.768081
202126.0,19.04334,-98.20193
632.0,20.723223,-103.39206999999999
288751.0,19.419014792497965,-99.15491621440277
299307.0,21.482687,-104.86107549999998
75945.0,20.573064162590967,-99.91367798265993
135643.0,14.379964,120.99093899999998
2898.0,22.1828409,-101.01159200000001
299080.0,20.2889629,-103.4136501
67729.0,28.6094044,-106.0321189
218799.0,18.8524883,-98.94753320000001
299274.0,19.403577861028744,-99.17185528518064
122933.0,19.387270514466127,-99.29082447036131
3077.0,19.3750651,-99.1821413
142168.0,19.381703618487414,-99.02756108360596
117094.0,22.2646707,-97.8397091
175744.0,19.365947,-99.166301
145840.0,19.3321512,-99.17673479999996
165607.0,18.91708144326231,-99.22437800679904
134448.0,19.420661399999997,-99.1569963
149070.0,19.329,-99.133
146378.0,19.3073823,-99.13283609999999
96899.0,20.6230711,-87.0760038
10585.0,19.333848366023354,-99.2396771703308
104807.0,32.465135700000005,-116.947321
237607.0,16.831624899999998,-99.9048807
96636.0,20.5593776,-103.4539298
123309.0,19.4112467,-99.24951149999998
195450.0,18.975455,-98.299141
239971.0,25.42722,-101.017868
247695.0,19.28667,-99.21442
47604.0,19.347954100000006,-99.23428309999998
93788.0,20.685983399999998,-103.41052140000001
178477.0,19.031063,-98.28744040000004
255741.0,19.3921564,-99.1640304
197678.0,19.3046535,-99.6333449
157965.0,20.74437940178271,-103.40278747921751
27446.0,19.42847,-99.12765999999999
203692.0,19.4302228,-99.16386569999996
86185.0,19.5,-99.1
160646.0,19.4996579,-99.0472337
298409.0,19.341471,-99.17467779999998
173585.0,25.6467994,-100.1340461
270499.0,20.65652160422245,-103.41817432438968
232994.0,19.06406,-98.30351999999999
47560.0,19.3727,-99.1564
59454.0,19.347707,-99.17398
215015.0,19.43471,-99.20091
235110.0,20.5688551,-103.457623
253261.0,28.635279999999998,-106.08888999999999
33032.0,19.3467,-99.16174000000001
233323.0,32.549237,-116.94786299999998
134494.0,19.2597007,-99.6101021
107607.0,19.42847,-99.12765999999999
172375.0,28.653809999999996,77.22896999999998
224669.0,19.431669,-102.031253
139129.0,22.248739,-97.851433
137674.0,19.381504,-99.166028
228618.0,19.39148111423459,-99.25495178749998
61211.0,19.378715300000003,-99.254357
180117.0,20.573605110383948,-103.48189401600392
276281.0,20.72356,-103.38479
176017.0,23.200373100000004,-106.4210531
198483.0,21.505046,-104.8792728
15260.0,19.6218602,-99.0163457
225379.0,19.42847,-99.12765999999999
110568.0,19.538649300000003,-99.1885423
269858.0,20.6969737,-103.4442743
84290.0,19.36623261489161,-99.18426122090149
285797.0,18.8045082,-98.92729659999998
67992.0,19.06589823,-96.06880045
124524.0,19.304663101337468,-99.18049335479736
57710.0,20.62445,-103.23423000000001
46054.0,20.72356,-103.38479
140903.0,25.6976903,-100.2849068
235225.0,51.5,10.5
2302.0,19.385021,-99.16466
8854.0,25.4554934,-100.9695329
234653.0,19.0750408,-96.0979333
116273.0,23.0,-102.0
63759.0,20.6009611,-105.2280383
187713.0,19.4215049,-99.1792897
85715.0,20.651430738361427,-100.39288921796872
271990.0,19.7341213,-99.4549736
237342.0,23.0,-102.0
195661.0,16.8640933,-99.9283477
16937.0,20.616999999999997,-105.23018
244113.0,19.6021173,-99.2274958
54587.0,19.422379851399267,-99.22802516735531
93504.0,18.921827399999998,-99.2342282
165650.0,19.5251883,-99.25378510000002
20564.0,18.13346,-94.44242
244605.0,19.04334,-98.20193
224366.0,19.572757133333003,-99.1928917
110571.0,19.052494249978864,-96.06155097484587
199911.0,20.97537,-89.61695999999998
165791.0,21.155302,-86.84929199999998
13068.0,25.74167000000001,-100.30221999999999
224835.0,19.4359949393018,-99.19239492440329
103902.0,19.4401627,-99.1868826
34002.0,19.5319592,-99.2438442
165831.0,25.648497444319233,-100.32344028353693
256542.0,25.386541357832407,-101.00127071142195
134171.0,19.841245,-98.98156479999999
34868.0,19.553044671794094,-99.02056865833588
211124.0,19.2983058,-99.14976850000001
187406.0,20.6904338,-103.37708320000002
273352.0,19.37998,-99.00071
51116.0,20.6207898,-100.38535290000002
55899.0,19.30079359624148,-99.12629434383848
115900.0,25.75976,-100.16287
72783.0,20.588060000000002,-100.38806
290045.0,25.7171482,-100.2285423
102114.0,20.6901929,-103.3872632
101479.0,19.54419189907385,-99.27394503028565
60895.0,19.5663253,-99.2415287
35451.0,16.86336,-99.8901
30402.0,19.549883,-99.3112133
123048.0,19.1415761,-96.66424690000001
176329.0,19.42847,-99.12765999999999
103412.0,22.887949672945837,-109.94487190298969
33603.0,19.400776800000006,-99.25797669999996
171647.0,19.0442952,-98.1661436
39529.0,19.5602814,-99.25618859999996
266916.0,19.45623388260347,-99.19697131534424
229535.0,23.0,-102.0
22636.0,23.0,-102.0
234714.0,19.25,-99.16667
111809.0,19.080516199999998,-99.2323559
179334.0,19.219264000000006,-98.973178
103754.0,19.04334,-98.20193
249505.0,19.42847,-99.12765999999999
104350.0,19.35993,-99.29388
75806.0,19.03896338145211,-98.26524223278808
148171.0,19.3063654,-99.0838225
88473.0,18.9261,-99.23075
237899.0,19.058972600000004,-98.1385528
65895.0,20.9464868,-89.64008590000005
173931.0,19.42847,-99.12765999999999
277254.0,19.1356833,-96.12321129999998
65278.0,25.84528,-97.15056
216058.0,19.440613339056725,-99.18372566441805
204624.0,19.43471,-99.20091
243075.0,25.30913,-107.15648999999999
77023.0,19.25,-99.16667
111658.0,19.369822600000006,-99.1416182
68507.0,25.733443338295555,-100.39375822575693
118865.0,19.2807867,-99.1767635
244253.0,19.4088305,-99.1294352
208496.0,19.56800621904309,-99.23337241345213
81400.0,19.3107028,-99.2238147
282073.0,16.33276,-96.59562
6382.0,20.58068796007352,-103.38003074213869
157954.0,18.9192278,-98.43775809999998
298922.0,22.1336029,-101.0200362
74133.0,19.5304633,-99.24822089999998
244452.0,17.0471314574,-96.73305018319999
205357.0,25.635044340799823,-100.30812867091672
159177.0,35.6895,139.69171
141689.0,19.312002147013487,-98.21639670594328
109374.0,19.424974,-99.15733359999999
53593.0,20.116970000000002,-98.73329
207230.0,19.517804798575828,-99.24293531307524
232812.0,19.3058526,-99.12513510000002
232780.0,19.42847,-99.12765999999999
92662.0,25.774927,-108.982435
72817.0,25.5676796,-100.0268206
24340.0,18.989718483899825,-98.21899003837584
153007.0,19.46731,-99.125283
22290.0,18.913685,-98.94551209999999
130586.0,21.898694,-102.321411
226153.0,25.525477638562432,-100.20450649810302
9456.0,19.3717897,-99.1579191
38449.0,19.0588198,-98.2795354
274289.0,20.5847326,-103.3034871
75023.0,19.377721733171093,-99.1750752805176
215860.0,25.6851974,-100.3462809
132348.0,19.4832728,-99.1830833
167123.0,19.42847,-99.12765999999999
280003.0,22.3639,-97.9143
118348.0,19.44286,-99.09724
65130.0,20.72356,-103.38479
142808.0,25.9940876,-98.2564446
289923.0,23.048617601629427,-109.68913078308105
259847.0,19.42847,-99.12765999999999
189901.0,19.693565600000003,-101.1472263
228603.0,19.587079,-99.163794
35355.0,19.417443531827622,-99.03028964996338
116282.0,21.17429,-86.84656
25810.0,20.76857165967236,-103.4038864430023
126475.0,20.665663882617753,-103.32377135753632
57770.0,22.269668799999998,-97.79005670000001
47386.0,19.348944,-99.0992755
196538.0,19.434235,-99.212901
295670.0,19.515921542693018,-99.03081893931812
80228.0,16.764703,-93.14572059999999
263451.0,19.4673945,-99.1109264
90953.0,20.631811794609,-103.41471187354
106865.0,19.4976552,-99.0860627
237192.0,19.1495277,-96.1281589
197111.0,19.356027890830592,-99.15702398728024
53249.0,19.306075500000002,-99.10917049999999
240847.0,29.1026,-110.97731999999999
45700.0,19.42847,-99.12765999999999
129292.0,20.97537,-89.61695999999998
219628.0,19.29707,-99.16787
77403.0,19.393473925352346,-99.14180659790036
123457.0,19.25,-99.16667
233135.0,25.67325,-100.45813000000001
264697.0,19.4851176,-99.1922876
36621.0,21.9263154,-102.26300873333
8302.0,19.278486038184354,-99.13157648255616
20973.0,23.0,-102.0
242082.0,25.7723895,-100.4002664
118017.0,20.392691,-99.99929
98248.0,19.04334,-98.20193
121961.0,19.04334,-98.20193
195949.0,19.42847,-99.12765999999999
284573.0,19.49016,-99.10978
48213.0,19.4663747,-97.6856777
290255.0,19.432413,-99.144061
156848.0,25.7604865,-100.4063647
244137.0,19.4790217,-99.2369307
35190.0,20.725790600000003,-100.4677544
28796.0,32.4375,-117.06583
241081.0,19.04334,-98.20193
298.0,24.0329517,-104.63595090000001
250303.0,19.393300136768733,-99.16848378203122
42303.0,20.6363695,-87.09937969999999
92433.0,20.692166600000004,-103.42685519999998
41612.0,19.25,-99.16667
251031.0,20.7144443,-100.4431412
189095.0,19.5360710629564,-99.02856767686006
90011.0,19.42847,-99.12765999999999
194136.0,20.72356,-103.38479
132060.0,18.939372,-99.220308
80678.0,25.7560045,-100.42804739999997
189237.0,20.72356,-103.38479
58439.0,19.42847,-99.12765999999999
98551.0,19.03158026631629,-98.25867554337765
15615.0,19.48071,-99.17751
225481.0,19.168324,-98.230801
228706.0,19.410526,-99.18033929999999
197268.0,19.42847,-99.12765999999999
284855.0,19.2607153,-99.0093966
246302.0,19.3615625,-99.1892663
154484.0,18.989889899999998,-98.28120859999999
123330.0,20.6636337,-103.4127309
199528.0,19.0254374,-98.19918610000002
43673.0,25.629622,-100.279275
231102.0,20.47421,-103.44654
171741.0,19.412189399999995,-99.27198799999996
261958.0,19.3727,-99.1564
76404.0,19.375041,-99.252956
178069.0,25.67507,-100.31846999999999
116649.0,19.5469057,-99.2334672
229090.0,19.42847,-99.12765999999999
187170.0,19.04334,-98.20193
50169.0,18.015516,-92.896515
243054.0,19.42847,-99.12765999999999
130802.0,19.0588638,-98.1349775
81542.0,25.547673,-103.46075
229779.0,25.597249800000004,-100.2505491
166367.0,19.51677301666474,-99.2506206095398
107361.0,19.3339348,-99.14997790000001
79910.0,19.378715300000003,-99.254357
287585.0,19.3884058,-99.1921345
262456.0,19.634715600000003,-99.1420377
229314.0,20.6544735,-100.39643510000002
187411.0,22.27161725329472,-97.8648503869772
200519.0,19.046110000000002,-98.045
40811.0,25.6809788,-100.4173261
197998.0,32.469679600000006,-116.845376
33552.0,19.423827066153255,-99.23743586745913
245331.0,20.5424308776855,-100.4254608154297
69511.0,19.416554,-99.16768839999996
84740.0,16.861719584637168,-99.88044261932372
93154.0,19.3953326,-99.17873910000004
181915.0,18.931456634455714,-99.2219066619873
190381.0,20.6098997,-103.4486531
170383.0,23.16756174710781,-109.71115440130234
277835.0,19.5049704,-99.123947
73639.0,21.01858,-101.2591
121709.0,19.314647,-99.164887
124885.0,19.4837824,-99.18441659999999
41654.0,19.631252915635926,-99.02771951160892
130050.0,19.454633752005766,-99.17795368946531
3940.0,24.792500746930752,-107.3844051361084
282438.0,19.507580800000003,-99.1536078
29753.0,19.33212,-99.21118
180567.0,20.51719,-103.4233
21822.0,19.3221301,-99.0957291
71448.0,19.485256500000002,-99.1893566
259154.0,19.42847,-99.12765999999999
18032.0,22.259596,-97.863802
52553.0,20.47421,-103.44654
212915.0,19.3229307,-99.1201261
125576.0,19.18833,-99.22194
249887.0,18.958958,-99.2117043
216615.0,25.65716,-100.40268
99802.0,20.2,-103.81667
294554.0,19.435538368088213,-99.20758567750454
48834.0,19.433907,-99.18484209999997
234418.0,19.42847,-99.12765999999999
187156.0,19.048254043017767,-96.06217859080057
161709.0,20.97537,-89.61695999999998
11162.0,18.944595868778947,-99.26765844225883
93151.0,51.5,10.5
260225.0,25.7110887,-100.15152949999998
283171.0,20.695667939959886,-103.39089303544313
62418.0,19.42847,-99.12765999999999
173675.0,19.3871647,-99.2445985
268310.0,20.5474102,-100.40378670000001
234130.0,25.6591697,-100.4157566
110355.0,19.44286,-99.09724
204191.0,19.53124,-96.91589
268910.0,18.1678434,-93.0178221
177360.0,25.65716,-100.40268
231326.0,18.9261,-99.23075
229884.0,20.72356,-103.38479
292195.0,20.588060000000002,-100.38806
146431.0,19.382878,-99.150732
290268.0,19.341106,-99.228305
143198.0,19.4401266,-99.172098
223532.0,19.3032182,-99.63204889999996
163162.0,19.152243,-96.124586
25454.0,21.134104100000002,-101.6552764
31112.0,20.588060000000002,-100.38806
221367.0,51.5,10.5
232743.0,25.5733995,-103.3803937
11479.0,19.521,-99.242
48334.0,25.38726385862768,-100.12094879202778
186173.0,19.332407,-99.124507
204061.0,20.4906482,-103.4159298
162724.0,19.301260865347885,-99.64904308319092
293375.0,19.3692425,-99.1340174
23526.0,24.0478,-104.648
247213.0,19.29811391603504,-99.19809635875242
205710.0,19.364508583462037,-99.18490100000002
181610.0,20.79111,-103.35110999999999
215670.0,20.7448471,-103.39638630000002
219196.0,20.6747935,-103.446005
284271.0,21.33506209866288,-89.3424242734909
134407.0,34.336606,-92.117249
13212.0,19.44027053036182,-99.18422672869724
23210.0,19.368062,-99.219643
47073.0,20.0759318,-98.7364776
65576.0,17.17268,-96.81022
232608.0,19.42847,-99.12765999999999
197528.0,19.41208,-99.06434
166836.0,21.2826789,-89.663987
259470.0,22.1550958,-101.02069440000002
52418.0,21.9167094,-102.33334599999999
197522.0,21.114114851831363,-86.85101291586916
111998.0,19.1,-96.1
291408.0,20.538272857665998,-100.4396438598633
144053.0,19.4317513,-99.2455933
45207.0,19.27436,-99.00278
126226.0,19.4385766,-99.1664813
252203.0,24.0510117,-104.6338012
282480.0,19.42847,-99.12765999999999
141717.0,22.149820000000002,-100.97916
88026.0,19.42847,-99.12765999999999
188017.0,19.3532583,-99.1433715
75972.0,21.012166290795573,-89.608633518219
273774.0,19.106273,-96.1063204
151758.0,20.6890077,-105.23072689999998
57968.0,19.25,-99.16667
139993.0,18.85528,-99.23071999999999
75971.0,19.42847,-99.12765999999999
298760.0,20.730605399999998,-103.41897709999999
144305.0,32.430279999999996,-117.09556
69045.0,29.583879600000003,-104.4632119
40419.0,20.72356,-103.38479
194422.0,19.816427,-104.222365
225894.0,19.169215287901586,-96.15155383944513
157653.0,19.41072769833233,-99.09934280302737
78402.0,25.513856804593658,-103.40920038014832
136245.0,19.4371,-99.174859
269795.0,19.470637,-99.1853064
198598.0,19.0519319,-98.224953166667
164905.0,18.9984555,-98.2664276
260873.0,19.34433,-99.1249
24565.0,19.4018694,-99.1519377
237839.0,19.3058538,-99.2447714
10642.0,19.42847,-99.12765999999999
8931.0,20.720283,-100.456783
90369.0,20.594767585082952,-100.38092453325196
44483.0,19.396132372539,-99.259060621262
249528.0,19.2452651,-99.0805365
221773.0,16.852866401632994,-99.85483767560561
61529.0,20.615949,-103.36752560000002
130158.0,21.909945904169522,-102.33258720064696
281536.0,22.149102644109,-100.89095950126648
241925.0,19.305554151450764,-98.89862537384032
235878.0,20.97537,-89.61695999999998
246267.0,19.42847,-99.12765999999999
154494.0,20.72356,-103.38479
85124.0,27.4213794,-99.5391144
60325.0,19.43332,-99.19919
190773.0,19.3612576,-99.1791487
7437.0,19.362002,-99.277286
45073.0,32.5027,-117.00371000000001
243541.0,19.42847,-99.12765999999999
192126.0,19.3078912,-99.1267618
13066.0,21.17429,-86.84656
270325.0,19.3883602,-99.20132769999998
154414.0,19.0511111,-98.2997222
200434.0,19.1080915,-96.1102391
255094.0,19.4448675,-99.1460825
129409.0,20.374596,-100.0093985
128849.0,20.62445,-103.23423000000001
166794.0,19.383537,-99.180216
176167.0,20.50667,-97.66806
85372.0,20.53996,-100.43817
204959.0,20.53996,-100.43817
53521.0,25.676779999999997,-100.25646
173847.0,19.408894035316425,-99.23897023010255
179438.0,19.4849558,-99.22286329999996
244891.0,19.2660382,-99.13705579999998
241673.0,32.4660257,-117.0056196
147192.0,19.4416128,-99.15186369999999
113182.0,32.49438,-115.03777
263001.0,16.867085153665506,-99.86460811995249
274182.0,19.3727,-99.1564
62166.0,19.2850806,-99.19746700000002
52676.0,19.0621079,-98.18546400000002
57288.0,19.2984513,-99.0224162
2146.0,19.341312,-99.10627869999996
54519.0,19.42847,-99.12765999999999
122666.0,19.3781731,-99.2332356
190507.0,19.3845079,-99.1866332
30918.0,21.1963077,-101.69111679999999
86584.0,27.896269699999998,-106.19149159999999
26179.0,19.5127959,-99.14140680000004
150173.0,25.6834386,-100.4877817
99865.0,18.9615933,-99.5919006
133096.0,25.6264835,-103.39287739999996
134269.0,19.29707,-99.16787
74080.0,19.43471,-99.20091
176521.0,19.43471,-99.20091
217571.0,20.6006413,-100.3924844
148294.0,19.5572347,-99.233527
188274.0,19.4347365,-99.14018359999999
84137.0,25.7934216,-100.2837427
297233.0,25.423042499999998,-100.9927509
117663.0,19.472920499999997,-99.1768527
187596.0,32.5027,-117.00371000000001
14822.0,19.3456667,-99.04442399999999
6848.0,19.5947394,-99.1748027
149523.0,19.35738,-99.0671
168415.0,20.672783,-103.3771865
64561.0,18.6602695,-91.77763629999998
91584.0,20.6082157,-103.35528770000002
260148.0,22.243648,-97.86371379999999
160013.0,19.477531,-99.060498
168069.0,21.9331107,-102.2932146
254241.0,19.42847,-99.12765999999999
95379.0,19.295665300000003,-99.1322814
253521.0,20.5397957,-100.4411022
163296.0,19.625905091535046,-99.03830254078363
179811.0,19.41011073658701,-99.27219327613524
283788.0,21.073949,-89.5200071
286687.0,21.454,-104.889
211208.0,27.3662261,-113.3906577
60673.0,19.339917,-99.140625
224472.0,38.039661,-0.997697
10866.0,19.510266135753888,-99.23742721581266
80905.0,18.9425283,-99.2614719
60455.0,19.295629100000006,-99.02031569999995
226686.0,19.42847,-99.12765999999999
159275.0,19.384167,-99.165536
67599.0,19.4016951,-99.1578035
14138.0,19.457802618316407,-99.17870666878662
208877.0,19.561731187837697,-99.2292022705078
82467.0,19.280254120455872,-99.21586358650819
193955.0,19.42847,-99.12765999999999
